id,gasmetallicity,gasmetallicityhalfrad,mass,halfmassrad,mass_gas,halfmassrad_gas,mass_dm,halfmassrad_dm,mass_stars,halfmassrad_stars,sfr,sfrinhalfrad,spin_x,spin_y,spin_z,starrmetallicity,starmetallicityhalfrad
398945,0.0442701,0.052394,112.114,66.4286,2.49693,26.2556,102.582,74.3422,7.03117,7.5274,3.51974,2.82916,178.65,2390.18,-746.499,0.0262535,0.029716
350781,0.0436698,0.0547731,178.251,87.2319,4.16397,36.0682,167.06,93.9278,7.02151,7.955,5.76753,1.41748,-446.009,1518.77,-777.143,0.0258681,0.0281465
345928,0.0443953,0.0529989,207.455,100.601,2.14668,46.5517,198.307,105.246,6.99445,6.1903,1.32095,1.13961,-1170.03,1628.66,-178.381,0.0278874,0.031597
348804,0.0451225,0.0635474,165.101,77.3846,2.9905,23.8316,155.112,84.56,6.98964,6.3194,0.949746,0.219501,-2920.8,1594.88,1866.38,0.0253832,0.028893
93180,0,0,11.9841,5.0003,0,0,4.99448,5.7107,6.98959,4.4995,0,0,220.454,23.3166,122.904,0.0254329,0.0265389
314052,0.0557482,0.0631744,238.874,119.497,1.96196,105.897,229.918,123.111,6.98814,4.9851,1.60949,1.46878,-547.645,-1943.1,-966.806,0.0268175,0.0303109
356672,0.0471212,0.0674644,229.929,97.8037,2.94757,32.0583,219.988,102.744,6.98628,4.6021,4.03661,2.18128,86.6593,1503.41,-2066.83,0.0309788,0.035167
330939,0.0410617,0.0513432,81.1802,43.9952,4.18212,23.5611,70.0157,51.6697,6.98235,6.8622,7.6349,5.56889,-818.408,-670.564,486.045,0.0284812,0.0319185
311505,0.045328,0.0647563,326.872,128.844,3.9625,122.745,315.921,132.207,6.97779,6.323,2.13617,0.954342,736.034,-5690.4,-1493.71,0.0274841,0.0316053
80745,0.0546066,0.0546066,22.8508,9.7364,0.002593,1.1245,15.8798,12.2449,6.9684,5.7261,0,0,85.6532,375.466,-22.8174,0.0321159,0.0363394
16953,0.0724239,0.0877862,52.0138,23.0099,0.197391,4.5802,44.8383,26.795,6.96797,4.9788,0.371042,0.354855,-339.902,162.844,-70.0882,0.0306169,0.0346347
252560,0.0642647,0.0859964,42.5618,16.1947,0.706719,7.3962,34.8908,20.2365,6.95922,5.3007,1.4244,0.901579,305.588,-23.4674,-240.826,0.03244,0.0374724
80744,0,0,23.1403,8.0691,0,0,16.1575,10.3352,6.95575,4.139,0,0,-1.87983,123.289,153.242,0.02945,0.0341186
349020,0.0282003,0.0287025,258.131,110.872,0.948036,48.793,250.21,114.603,6.95272,10.3775,0.944395,0.919622,-1280.89,-2258.89,-2424.52,0.0197882,0.021767
396590,0.0467199,0.0532498,126.224,66.831,2.51166,13.0296,116.76,73.8239,6.94577,5.8054,8.14703,5.76568,-324.387,10.4545,26.1015,0.029578,0.03422
30434,0.0395924,0,176.48,116.078,0.093994,37.0312,169.432,121.564,6.9401,3.8394,0,0,-2601.62,-255.066,-1620.35,0.0278301,0.0317508
358984,0.0299493,0.0425284,234.331,107.591,2.42698,23.875,224.954,112.122,6.93928,9.3534,1.17816,0.355914,-5196.37,543.378,6066.95,0.0204846,0.0226192
380950,0.0511806,0.0690582,161.645,71.7395,1.21939,10.5051,153.48,77.5222,6.93901,7.3936,2.04933,0.379367,-985.632,-502.692,-250.339,0.0273146,0.0300347
375170,0.0403815,0.0551612,186.689,82.9147,2.77164,13.8728,176.976,87.3518,6.93489,6.8097,5.14736,2.14518,-1148.41,349.136,745.151,0.0262147,0.0292452
329285,0.0334538,0.0404589,282.59,132.578,7.8968,111.171,267.755,135.805,6.93385,6.3966,5.81157,5.74408,-1403.25,-840.873,1219.94,0.0273684,0.0303742
380656,0.0409126,0.048596,163.161,75.3088,2.85142,21.4514,153.368,80.7472,6.93296,6.7316,5.83124,5.33117,435.026,1046.02,-1769.85,0.0270668,0.0287809
198181,0.0684322,0.0694761,62.9089,41.2798,0.102892,2.8077,55.8691,47.8845,6.93122,4.3376,0.333008,0.333008,24.5721,-355.207,609.542,0.0341189,0.0405443
406605,0.0362452,0.0412388,84.1107,47.9042,5.66641,14.6524,71.5231,59.3653,6.92001,4.8428,30.6102,26.3034,-194.182,-197.649,-345.066,0.0307434,0.0346673
385020,0.0330037,0.0342884,164.962,69.6895,0.233378,19.9672,157.805,73.4326,6.91134,3.7154,0.0983702,0.0983702,-1085.15,-51.2188,973.489,0.0288778,0.0330298
375918,0.0319923,0.0504163,136.655,75.7565,8.02962,26.3899,121.713,86.7571,6.91103,10.0574,6.64569,0.682209,-1474.28,1499.17,-3868.04,0.0237931,0.024609
140597,0.0623144,0.0677621,65.6074,28.1751,0.291779,14.714,58.4034,32.2924,6.90601,4.4363,0.450046,0.448062,-178.885,63.4622,20.858,0.0297433,0.0345243
372290,0.0293451,0.0431102,170.88,83.0093,8.82492,27.8924,155.151,90.567,6.89984,9.2609,10.9142,3.93488,849.423,-2849.99,1516.73,0.0225824,0.02478
297529,0.0265953,0.0184785,473.96,144.785,1.50335,231.36,465.497,146.975,6.89305,5.3002,1.30371,0.0209433,-416.096,1112.7,-3823.78,0.0194539,0.0214129
360521,0.0297795,0.0316989,236.437,97.8795,0.636693,79.9309,228.899,101.191,6.88435,8.1528,0.0966768,0.0966768,1004.05,-79.6609,-1517.82,0.0210476,0.0236834
295315,0.0424609,0.0513113,27.9142,12.0967,0.143052,5.5463,20.876,14.1928,6.87987,5.2199,0.311678,0.311678,186.017,70.9585,-23.2876,0.0287693,0.0337281
356427,0.0258076,0.0335328,114.391,64.5347,10.8138,18.9106,96.6983,80.658,6.87746,7.3434,29.1453,18.2934,635.318,-918.191,-1387.08,0.0259135,0.027775
343396,0.0345465,0.0451231,267.642,116.537,1.04262,16.826,259.72,120.24,6.86369,4.7653,0.276619,0.233363,-272.404,-4060.6,-2021.17,0.0250228,0.0278247
402266,0.0301703,0.0376038,99.4698,53.5322,5.67683,20.6718,86.9298,61.4047,6.8617,8.33,10.5158,9.16916,-53.2022,740.556,-461.515,0.0265796,0.0286578
204394,0.0318668,0.0357561,84.433,39.7664,3.27632,32.4681,74.2915,42.8956,6.86027,11.3366,3.89406,3.88508,-162.822,-336.963,-1038.45,0.0201342,0.0231374
277530,0.0402987,0.0426472,92.6916,50.54,3.65022,18.7828,82.1831,58.251,6.85579,5.4713,11.2515,7.5459,-106.469,41.1642,130.725,0.0295791,0.0311381
377325,0.0429842,0.0493227,152.856,86.7764,2.6781,29.7076,143.321,93.9886,6.85077,7.4569,4.59357,4.43857,170.308,-521.443,278.167,0.025641,0.0294788
361716,0.0289854,0.0327653,220.402,99.4288,0.590875,125.119,212.953,102.869,6.84282,4.5987,0.133713,0.133713,-661.858,1615.07,377.168,0.0279204,0.0319479
388192,0.0550536,0.0616263,134.332,82.1066,1.53671,46.5155,125.952,88.1819,6.83894,6.0211,2.04702,2.03332,-762.203,-16.0196,-28.3132,0.027979,0.0312476
165893,0.0702238,0.0714739,27.3904,9.3017,0.001285,4.5049,20.54,10.8684,6.82889,4.5116,0,0,-666.635,109.083,-93.8551,0.0265749,0.0293626
362186,0.0328117,0.0397472,220.269,101.822,4.4423,30.8518,208.994,107.25,6.8261,8.569,5.98608,5.21467,-859.441,-810.385,667.117,0.0240702,0.0270479
377719,0.0239912,0.0330848,145.431,73.0684,7.72045,30.731,130.889,82.1696,6.81926,14.2757,4.76505,1.70825,-1185.35,-2786.59,-461.986,0.0209618,0.0211567
395680,0.0535678,0.0609721,132.401,74.8204,0.987427,42.6531,124.603,80.7188,6.8009,5.3631,0.835465,0.722467,641.925,59.9933,731.996,0.0292335,0.0321942
328380,0.0379481,0.0480333,233.952,131.718,5.95612,108.464,221.189,135.668,6.79938,6.064,4.04204,2.53172,-6073.07,1076.61,-5501.63,0.0268047,0.0307717
347656,0.043251,0.0479864,229.911,106.153,1.84758,149.368,221.255,108.88,6.79931,9.1837,0.856707,0.856707,-912.634,-1426.38,-1091.21,0.0230914,0.026651
24,0.0651342,0.0651342,44.7292,24.7335,0.00108,2.021,37.922,30.4555,6.79914,4.2234,0,0,224.815,323.546,71.8432,0.0331893,0.0382807
396250,0.0521676,0.0809329,111.736,62.5369,2.77646,13.7122,102.161,70.8966,6.79559,4.5559,4.54094,1.46445,-151.096,130.967,-930.468,0.0330345,0.0372161
407052,0.0485603,0.0551517,74.5353,45.0341,2.69593,18.2534,65.0552,52.6971,6.78297,4.6088,7.84926,5.72513,310.217,494.104,102.262,0.0337306,0.0371755
140598,0.0697437,0.0782087,22.4678,8.3842,0.156647,3.7395,15.5209,10.0244,6.78067,4.7598,0.353317,0.353317,185.799,18.4393,77.864,0.0333434,0.0396279
364398,0.0257511,0.0299268,179.292,77.0533,6.59346,28.9579,165.916,82.2188,6.77959,11.8399,8.89507,7.61786,-1054.96,-1083.14,-253.676,0.0230125,0.0250994
357279,0.0458539,0.0509909,217.76,96.24,1.4958,41.1577,209.476,101.059,6.77276,5.9979,1.03643,0.655202,-1721.73,-27.4002,-2366.1,0.0269437,0.0307891
66085,0.035736,0.0536809,119.031,52.6397,1.10965,12.1449,111.152,56.448,6.75586,7.2824,0.86978,0.454853,-1757.84,-1111.11,1277.85,0.0263248,0.0314347
386849,0.0557849,0.0726281,146.284,76.1244,1.72058,36.5618,137.805,82.3102,6.75205,6.6313,1.58248,0.892006,580.967,661.391,665.405,0.0277351,0.0309616
268841,0.0324181,0.0434387,90.4438,41.4989,5.32723,12.8148,78.3627,50.1442,6.75199,7.2632,16.8851,10.9647,-1019.57,26.2478,-281.646,0.0272059,0.0295665
395079,0.0389153,0.0581048,108.877,53.4568,6.91762,25.8601,95.2107,62.6882,6.74726,6.175,11.9596,3.471,111.321,365.188,482.559,0.0285489,0.0305148
403411,0.0345627,0.0458967,96.8102,54.7109,5.12136,27.2733,84.9405,65.3658,6.74646,7.2121,9.19702,6.03036,741.746,-325.918,26.6663,0.0296692,0.0306398
359960,0.0348397,0.0438693,191.425,108.023,3.79488,31.0282,180.891,114.253,6.7337,9.6306,3.15293,2.45048,622.962,-1830.31,3670.71,0.0216644,0.0242247
376295,0.0419457,0.0645117,164.497,87.0036,3.1222,12.4044,154.644,93.4821,6.7247,6.0709,6.26581,2.22319,-601.107,3644.1,-2027.7,0.0282179,0.0320193
157166,0.0382841,0.0488624,185.55,74.0559,0.565448,59.5614,178.246,77.2539,6.72274,3.9351,0.231565,0.220342,-306.208,-1544.53,-708.565,0.0275685,0.0312058
132702,0.0368766,0.0452165,56.3268,29.7397,4.38264,15.51,45.2228,37.4301,6.7197,4.4616,16.1983,9.66353,122.581,-117.347,214.417,0.0309454,0.0323176
413363,0.0436912,0.056663,73.8405,36.6586,2.95959,23.1514,64.1663,44.0152,6.71455,6.2229,5.65167,3.36734,-279.735,-291.835,-35.1304,0.0320506,0.0337995
398077,0.0361235,0.0455451,112.928,62.5332,5.37131,19.1884,100.843,71.0333,6.71071,7.2631,14.2892,11.0357,-225.589,-1189.6,722.429,0.0257609,0.0296243
392491,0.0383027,0.0462287,102.659,55.6986,5.00056,18.6635,90.9548,64.036,6.70038,6.0314,13.9347,9.93311,535.897,347.832,144.045,0.0279823,0.0324921
59395,0,0,25.8281,7.8475,0,0,19.0763,10.0554,6.69637,3.2021,0,0,25.6641,44.2689,33.7643,0.0227113,0.0252115
273477,0.0159693,0.0157454,17.1849,6.4446,0.010328,1.2263,10.4625,9.0837,6.69173,3.1302,0.0162663,0.0162663,135.692,189.203,-5.83543,0.0330725,0.0377853
373991,0.0442681,0.0625509,195.929,85.0627,1.90521,27.4616,187.343,89.492,6.66781,5.1062,3.26342,1.90305,-744.204,-1455.26,-1846.64,0.02703,0.0309451
368733,0.036744,0.0470556,134.514,74.2364,6.04193,27.6197,121.83,81.4895,6.64025,7.0449,10.9626,6.70419,265.439,667.062,776.003,0.0266478,0.0281365
304458,0.0402056,0.0488996,287.714,129.437,0.79791,228.145,280.269,132.565,6.63664,10.2347,0.207319,0.207319,-118.057,1526.19,2719.13,0.0224978,0.0258199
476171,0,0,7.41678,1.3307,0,0,0.643709,2.9114,6.62974,1.2835,0,0,-1.16247,-0.499276,-0.0613986,0.0362439,0.0370365
335418,0.0476321,0.0571273,236.283,110.712,0.506525,111.315,229.133,114.408,6.62835,3.6161,0.242416,0.242416,1279.66,1280.97,-92.9423,0.0293491,0.0340181
313542,0.047473,0.0510153,123.117,64.423,1.17816,44.5975,115.32,68.8897,6.61234,6.8296,0.424149,0.297868,-370.046,930.897,1610.79,0.027125,0.0294679
382136,0.042258,0.0637395,159.015,90.4128,2.96519,48.1895,149.434,95.633,6.60888,7.3408,1.7099,0.674334,-1444.21,831.761,-55.0384,0.0252408,0.0289698
323982,0.0245628,0.0281761,361.862,142.327,3.88216,181.986,351.357,143.943,6.60183,8.2912,0.128663,0.128663,-145.653,-5243.62,3070.85,0.0200756,0.0228815
403543,0.0497038,0.0792767,102.421,55.4777,2.00199,12.8614,93.8157,62.1439,6.59794,4.5165,4.4501,1.18531,-737.511,-476.762,518.742,0.0314213,0.0344338
355961,0.0387426,0.0436204,265.597,94.9277,1.73847,120.206,257.244,97.4419,6.59463,5.1736,0.475651,0.475651,-1021.98,418.178,36.6292,0.0238209,0.0269675
393815,0.0278368,0.0364372,112.402,58.28,5.92588,34.015,99.8847,66.0912,6.5895,9.7712,5.06799,3.91548,102.636,-1389.61,691.087,0.0245194,0.0255873
313747,0.0258233,0.0286444,379.899,148.53,1.92204,61.9984,371.356,152.098,6.58579,7.9022,0.56819,0.507434,1813.09,956.364,739.502,0.019355,0.0203273
348613,0.0425638,0.0553608,278.988,101.733,2.45404,84.919,269.94,104.965,6.58085,6.7009,1.21512,0.373036,2126.01,936.998,589.13,0.0239437,0.0266672
363264,0.0385856,0.0531079,191.306,90.7515,2.57365,48.5248,182.143,95.2991,6.57973,6.337,1.02318,0.224995,53.9975,-258.065,-1872.65,0.0250933,0.0285981
127233,0,0,31.6396,12.7185,0,0,25.0293,15.2461,6.57834,5.1695,0,0,-45.231,206.05,-81.4601,0.0268529,0.0314997
385080,0.0493892,0.0668138,161.963,77.256,1.31472,14.2884,154.061,82.3541,6.57818,6.006,1.30444,0.352396,1654.67,164.038,741.981,0.0257423,0.0287336
287936,0.034702,0.0440317,129.86,67.0638,3.67948,13.5607,119.602,73.1069,6.57654,6.9204,7.55811,4.09949,781.247,-3311.11,1562.17,0.0255993,0.0277906
399779,0.0302116,0.0330208,101.336,52.3091,8.02884,42.6592,86.7296,59.7934,6.57599,7.8207,7.15284,1.72461,833.189,-323.446,-1092.37,0.0281648,0.0292739
292000,0.0483931,0.0567659,30.8232,14.162,0.640002,8.4817,23.606,17.0864,6.57471,8.0965,1.41746,1.37098,172.55,-342.302,-204.026,0.0256791,0.0278003
221675,0.0336609,0.046003,152.599,55.5439,1.82294,17.2153,144.19,58.8737,6.57364,9.0595,1.05324,0.66667,4.61082,1940.41,735.5,0.0197365,0.021748
386397,0.0428299,0.0634464,152.774,75.8535,2.83698,16.9272,143.365,82.4686,6.56603,5.792,2.95975,0.665332,649.865,936.15,46.178,0.0254381,0.0278499
219709,0.0560774,0.0620243,40.3629,28.4922,0.436818,15.2015,33.3657,34.895,6.55319,5.7001,1.14161,1.14161,374.66,74.8826,98.9685,0.0281758,0.0308731
398891,0.0277721,0.0342425,94.9695,47.8396,7.29293,17.0605,81.1311,56.5739,6.54445,8.2574,15.5622,7.90242,-911.014,365.438,-482.934,0.0253198,0.0250294
388730,0.0464231,0.0633032,133.033,73.2907,2.47358,36.5129,124.009,79.0297,6.54422,5.1705,4.15783,2.88588,-169.242,1492.85,-104.992,0.0301344,0.0349656
16959,0,0,36.6001,18.8441,0,0,30.0414,22.9717,6.54229,4.6671,0,0,85.2604,163.241,-140.118,0.026424,0.0301841
386924,0.0327903,0.0420818,136.262,62.1432,5.61061,29.6557,124.108,68.5016,6.53747,8.8867,8.51182,2.08725,981.612,-813.67,917.86,0.0252657,0.0260164
387539,0.0387266,0.0624956,121.658,66.6144,5.93501,38.3086,109.183,76.2874,6.53684,8.9219,3.95385,0.34455,926.436,319.4,-2198.79,0.0253535,0.0263066
413042,0.0449703,0.056481,89.5939,56.2704,1.49638,10.3001,81.5614,62.7233,6.53206,6.9895,2.49058,1.49565,858.411,462.218,1013.9,0.0269984,0.0309273
376363,0.0311534,0.0469104,166.868,86.9897,5.819,21.7811,154.516,93.7174,6.52897,7.6812,8.75879,5.18049,112.529,630.985,1957.87,0.0245206,0.027984
381523,0.0328984,0.0412163,150.734,69.0667,6.13852,48.7029,138.075,74.1121,6.51575,7.5182,6.17952,0.137504,-1939.5,1338.57,66.1565,0.0273263,0.0266911
292278,0.0396731,0.054943,105.401,46.8688,1.49227,17.5394,97.3901,50.2818,6.51026,5.323,1.42587,0.796335,136.736,1421.24,1468.32,0.0273691,0.0313423
270862,0.0368369,0.050318,67.5413,34.9154,4.69467,19.329,56.3378,41.2413,6.50787,6.5281,12.433,9.38268,-297.115,1334.38,560.83,0.0273927,0.0301579
287935,0.0576753,0.0676228,228.298,114.92,1.36074,77.3855,220.432,118.479,6.50128,5.9428,0.551782,0.463179,-5657.33,2126.2,647.477,0.0276185,0.0308504
16958,0.106033,0.108872,40.7433,20.1441,0.054098,1.7149,34.1902,24.3593,6.49111,4.8783,0.185934,0.185934,74.4941,-23.558,-4.04392,0.0313164,0.0376742
217717,0.0466008,0.0657226,139.207,65.1124,2.17093,15.4937,130.543,70.044,6.48639,6.8929,2.26322,1.15829,-1254.15,-540.905,-1353.04,0.0257793,0.0294532
182236,0.0651194,0.0724244,48.4023,28.019,0.645137,26.4963,41.2666,33.4974,6.48478,4.7345,1.51408,1.51408,-154.18,359.329,-126.096,0.0330149,0.0386983
377398,0.0429805,0.0615417,148.031,86.3163,1.332,10.9926,140.207,92.185,6.48431,6.8737,2.043,0.70475,449.934,-983.687,871.575,0.0261109,0.0296417
7,0.0365429,0.0407932,250.192,103.194,1.06835,119.014,242.624,105.413,6.48162,7.9748,0.32592,0.32592,1360.1,115.247,-2619.85,0.0223306,0.0249111
335203,0.0377166,0.0456819,258.592,139.248,3.91164,87.1746,248.197,143.983,6.47788,7.9792,2.33086,2.24473,1961.73,3473.61,1677.16,0.0248958,0.0287511
354004,0.0345203,0.0432362,240.59,114.939,4.59104,26.9273,229.515,119.818,6.47534,8.6002,8.43542,7.775,1328.81,-1751.45,469.033,0.024011,0.0270418
406827,0.0294639,0.0344748,78.6707,44.3814,8.72326,26.8957,63.4865,54.3345,6.46058,6.4942,20.3431,14.4368,-382.083,-310.344,-288.179,0.0275212,0.0286298
357561,0.0375101,0.0423722,228.777,106.961,2.185,18.8548,220.138,110.603,6.44482,9.0718,5.19767,5.19358,249.436,31.3543,-2678.56,0.0221646,0.02524
333373,0.0233075,0.0287491,334.643,96.8765,0.782004,120.247,327.394,98.2571,6.44456,4.8947,0.123017,0.123017,2085.82,-4502.52,3127.68,0.023423,0.0260866
51824,0.0496517,0.0557472,28.7024,14.9791,0.712849,4.9122,21.5431,20.5915,6.44399,5.9376,2.86275,2.79566,-431.635,-166.402,-99.0086,0.0298496,0.0347733
370239,0.0323307,0.0417578,209.322,92.7423,1.21485,59.5656,201.655,95.8519,6.44093,5.406,0.222366,0.220616,-1562.52,-2742.98,892.052,0.0252964,0.0284209
379572,0.0282685,0.0310517,155.334,97.1179,6.826,29.2026,142.066,103.696,6.43874,7.5803,19.6092,15.1002,-2342.19,156.711,404.098,0.0223727,0.02474
104808,0.0609605,0.0679691,35.3039,17.1047,0.259361,5.2978,28.6062,21.2963,6.43329,4.8142,0.859173,0.858151,-94.4276,73.4768,-161.522,0.031642,0.037588
80742,0.0667797,0.0717185,30.7557,12.5756,0.114348,3.1268,24.2065,16.0095,6.43018,4.7557,0.288485,0.288485,-111.501,88.4974,-202.727,0.031453,0.0374217
365546,0.0295706,0.0399999,170.754,93.5252,6.66619,38.0639,157.654,99.8721,6.42914,9.3361,5.32804,3.70207,-77.9463,3119.26,-437.231,0.021815,0.0244243
51820,0.054182,0.0609489,53.3603,25.3127,0.912911,6.1035,46.0309,30.8984,6.41352,5.8885,3.37075,3.35526,88.4751,-932.295,-454.991,0.030651,0.0355985
30445,0,0,28.3,9.9913,0,0,21.8213,12.6817,6.41069,2.6857,0,0,-35.8352,-12.1936,-62.8729,0.0248735,0.0275245
93177,0.0674519,0.0684,26.6724,12.483,0.006115,0.8665,20.2433,16.4437,6.40985,4.4753,0.00882948,0.00882948,-37.3332,-180.251,240.246,0.0295868,0.0339315
390429,0.0223485,0.0299549,99.5933,51.0925,10.0674,28.8722,83.1328,60.6183,6.39212,11.3536,11.0813,5.72327,892.472,-558.413,-1988.78,0.0206224,0.0225257
290750,0.0368315,0.0403406,48.7821,21.8293,0.140529,3.8894,42.2485,23.8851,6.38161,8.0584,0.238516,0.238516,128.257,241.008,-71.2581,0.0229081,0.0262226
73668,0.0414126,0.058089,174.938,81.2666,1.53041,11.6973,167.024,85.977,6.37705,7.4974,2.4012,1.70343,-2320.7,121.929,1462.46,0.0247996,0.0281102
363780,0.037982,0.0559178,188.704,88.7382,2.86558,20.2842,179.458,93.7142,6.37626,7.4594,2.14245,0.390588,-1644.41,-706.457,-43.5228,0.0241921,0.0256855
348495,0.035485,0.0449487,202.543,119.142,4.3101,22.7761,191.855,125.072,6.37348,8.2185,3.40513,2.17315,-4959.68,-74.4336,834.783,0.0242322,0.0274133
315319,0.0290074,0.0447425,75.1698,33.7489,5.83351,18.0894,62.9631,39.9302,6.37112,11.2451,9.09238,2.95791,427.731,-1763.62,407.043,0.0219896,0.0241768
117345,0,0,33.8687,15.1609,0,0,27.5133,18.8412,6.35545,5.3765,0,0,30.6696,-13.715,-4.33992,0.0268412,0.0313864
80739,0,0,49.8966,20.2369,0,0,43.4944,23.9743,6.35337,2.9615,0,0,-157.323,86.2584,-131.142,0.0237706,0.0261485
295562,0.0293257,0.0344802,406.066,177.743,4.81481,62.4534,394.892,181.553,6.35212,18.0208,4.48871,4.47104,-2769.7,-1082.96,-4813.38,0.0177133,0.0199084
117346,0.0718239,0.075812,30.7739,16.4702,0.154002,3.4495,24.2762,20.8576,6.33816,5.4174,0.406893,0.406893,80.9589,58.3977,109.038,0.0295998,0.0346861
352165,0.0288172,0.0353825,152.322,90.1264,7.04329,23.9019,138.945,101.675,6.33182,10.0855,10.5001,7.90938,-2996.85,809.919,-2437.75,0.0234687,0.025029
383836,0.0362222,0.0507464,151.472,78.4945,3.9888,28.2597,141.148,83.3586,6.33128,9.3586,2.72762,0.631306,656.925,-1591.04,-196.783,0.0230869,0.0244427
414396,0.0486025,0.0610245,85.1874,50.9477,1.80489,15.5962,77.0559,57.3362,6.32389,4.9922,2.79113,0.787249,261.566,512.069,412.754,0.0312006,0.0340791
300120,0.0297161,0.0364195,216.512,118.352,7.64814,23.8398,202.554,126.001,6.30878,10.0238,11.9558,8.63888,885.656,7726.75,4250.59,0.0226044,0.0253749
369533,0.040883,0.046153,192.171,95.8682,1.10771,61.1231,184.759,99.4086,6.29715,6.8238,0.796353,0.78635,585.545,844.275,4875.5,0.0257956,0.0291088
211760,0.0578047,0.0710333,36.7644,19.754,0.230606,5.9918,30.2477,24.8491,6.28146,4.5098,0.257959,0.253332,-376.426,-195.384,41.0548,0.031617,0.0370492
390254,0.0371565,0.0486653,95.6777,58.0583,3.95629,23.3739,85.4541,66.0785,6.2659,5.6316,8.50195,5.37886,258.259,-1047.51,1858.98,0.0302924,0.0298865
329916,0.0160898,0.0174471,317.336,133.705,3.37737,65.078,307.672,137.934,6.26429,8.8968,0.408353,0.243494,1869.6,-37.871,2427.86,0.019546,0.0212398
374306,0.0358295,0.0498875,172.681,90.5457,5.06118,36.353,161.362,95.5945,6.25449,7.3448,7.04932,4.06903,-1267.72,-1257.4,418.013,0.0247053,0.0285511
405198,0.0371731,0.0496978,99.1073,54.0333,2.80371,15.1284,90.0611,60.6834,6.24013,7.0828,6.70629,5.18357,-975.466,-992.675,-181.652,0.027959,0.0327592
93174,0.0551546,0.0631856,48.6384,27.9562,0.69458,7.0705,41.7022,33.8458,6.23768,6.1678,1.56414,1.55204,-549.196,1014.54,-6.48653,0.0283853,0.0326234
370018,0.0441156,0.0526287,164.498,134.746,1.78187,39.5258,156.47,141.543,6.23749,7.4285,1.92794,1.85612,-1502.82,26.0014,-971.96,0.0274329,0.0312214
99152,0.0537269,0.0611386,53.5371,32.3492,1.34077,19.2962,45.9604,38.9843,6.23462,4.9994,2.91173,2.82319,249.434,193.584,270.759,0.0311158,0.0345195
378745,0.0391942,0.0575219,126.934,67.0329,1.86201,11.2041,118.833,72.4233,6.23319,6.4892,3.74581,0.566591,1222.43,445.076,36.1416,0.0279213,0.0301784
314053,0.0334836,0.0450616,52.486,23.4206,3.79752,13.5314,42.4552,28.7632,6.23095,7.2562,9.61567,6.98207,228.055,137.115,976.074,0.0261176,0.0300598
117344,0,0,79.3583,29.9403,0,0,73.1108,33.1996,6.22015,3.788,0,0,98.6055,-277.263,226.973,0.0228822,0.0242195
387601,0.0443927,0.0558444,153.563,73.4565,0.497194,12.2969,146.847,77.7727,6.21042,4.2601,0.231782,0.21815,-1135.11,-1055.75,-400.758,0.0273353,0.0304082
182239,0.0559995,0.0613015,23.3894,10.2149,0.088446,8.6936,17.083,13.0327,6.20999,4.5777,0.138259,0.138259,-181.4,-142.534,-13.7201,0.0314312,0.0359216
396201,0.0589409,0.0646002,134.589,73.8544,0.445378,14.597,127.932,78.944,6.20504,5.8862,0.605962,0.589747,1290.55,-1157.64,2058.09,0.0264739,0.0301441
382834,0.0333885,0.0455488,152.785,71.7184,5.6916,24.2245,140.888,78.9718,6.20235,7.6751,12.8102,2.41496,-353.302,-2032.58,-114.263,0.024471,0.0255701
388258,0.0422473,0.0591264,148.25,73.2183,1.9835,14.1064,140.063,77.9781,6.19363,6.3232,2.09714,0.914106,2508.21,1184.98,-2515.73,0.026404,0.0298357
41100,0.0493618,0.0617529,66.7041,35.315,0.76568,8.5015,59.7424,40.0744,6.18996,7.5559,1.24657,1.03534,351.853,-571.245,-177.658,0.0268354,0.0309644
